,EDAD,GENERO,RESIDENCIA,NV_ESTUDIO,ESTUDIO_PREV,TRACK_DH,AVG_DH,MINUTES_DH,EXPERIENCIA,DIAS_EMP
8135,37.0,MASCULINO,BRAZIL,UNIVERSITARY,COMMERCIAL,,4.3,5104.3,,92.0
8136,31.0,,MEXICO,POST_GRADUATE,DEVELOPMENT,DATA,3.0,3802.5,11.6,97.0
8137,34.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,4.1,4782.9,17.4,86.0
8138,,FEMENINO,,UNIVERSITARY,ENGINEERING,,3.2,4336.2,10.4,94.0
8139,28.0,MASCULINO,,UNIVERSITARY,DEVELOPMENT,DATA,,4726.3,7.6,85.0
8140,34.0,MASCULINO,,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.0,3894.7,,86.0
8141,25.0,MASCULINO,ARGENTINA,POST_GRADUATE,DEVELOPMENT,DATA,3.7,4612.5,,85.0
8142,30.0,,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,2.9,3507.2,8.5,84.0
8143,31.0,,,UNIVERSITARY,ENGINEERING,DATA,3.5,4546.0,12.0,84.0
8144,,MASCULINO,ARGENTINA,,,DATA,3.3,4352.8,24.2,90.0
8145,35.0,FEMENINO,MEXICO,TERTIARY,,DATA,,,,100.0
8146,36.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,,4558.4,,87.0
8147,36.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,MARKETING,3.5,4633.3,,87.0
8148,33.0,MASCULINO,MEXICO,UNIVERSITARY,MARKETING,EJECUTIVO,2.8,3284.9,14.1,90.0
8149,29.0,,ARGENTINA,UNIVERSITARY,,PROGRAMACION,3.8,4678.0,8.9,83.0
8150,,FEMENINO,ARGENTINA,POST_GRADUATE,DEVELOPMENT,DATA,3.8,4731.4,13.3,95.0
8151,35.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,4.0,4706.1,,87.0
8152,35.0,MASCULINO,BRAZIL,UNIVERSITARY,,PROGRAMACION,3.9,4630.3,17.8,85.0
8153,,MASCULINO,MEXICO,TERTIARY,ENGINEERING,DATA,,,17.8,88.0
8154,35.0,,MEXICO,TERTIARY,,PROGRAMACION,,4607.3,18.8,100.0
8155,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,3.5,4636.9,10.2,86.0
8156,36.0,MASCULINO,,TERTIARY,,DATA,3.7,4642.3,19.8,89.0
8157,34.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,,3942.7,,86.0
8158,37.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.0,3775.7,19.6,91.0
8159,30.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,3.7,4709.1,8.4,84.0
8160,26.0,MASCULINO,BRAZIL,POST_GRADUATE,COMMERCIAL,DATA,,4250.5,4.6,85.0
8161,38.0,,ARGENTINA,TERTIARY,,DATA,2.8,3276.0,,91.0
8162,32.0,MASCULINO,ARGENTINA,,ENGINEERING,,3.6,4615.5,13.2,84.0
8163,32.0,FEMENINO,ARGENTINA,TERTIARY,COMMERCIAL,,,,13.0,97.0
8164,36.0,FEMENINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,,4646.3,19.3,100.0
8165,37.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,,4660.3,,89.0
8166,39.0,MASCULINO,,,COMMERCIAL,PROGRAMACION,4.0,,24.7,92.0
8167,44.0,,BRAZIL,UNIVERSITARY,ENGINEERING,,4.0,4747.2,,92.0
8168,39.0,FEMENINO,ARGENTINA,UNIVERSITARY,,PROGRAMACION,4.0,4654.3,22.8,103.0
8169,42.0,,,UNIVERSITARY,ENGINEERING,DATA,3.0,3892.2,27.3,93.0
8170,41.0,MASCULINO,ARGENTINA,,ENGINEERING,PROGRAMACION,2.7,2891.4,25.5,93.0
8171,37.0,MASCULINO,ARGENTINA,UNIVERSITARY,,,,,22.1,94.0
8172,42.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,,2.9,3477.0,,93.0
8173,35.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.0,3797.2,18.4,87.0
8174,32.0,FEMENINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,EJECUTIVO,3.7,4668.9,13.5,95.0
8175,21.0,FEMENINO,ARGENTINA,UNIVERSITARY,,PROGRAMACION,3.8,4631.5,0.3,95.0
8176,37.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.7,,22.1,88.0
8177,37.0,FEMENINO,MEXICO,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.4,,21.6,97.0
8178,34.0,FEMENINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.9,4594.5,15.2,96.0
8179,33.0,FEMENINO,BRAZIL,,COMMERCIAL,DATA,3.2,4209.5,14.9,96.0
8180,28.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,3.8,4568.7,7.7,83.0
8181,37.0,FEMENINO,,,DEVELOPMENT,PROGRAMACION,3.8,4679.8,22.4,98.0
8182,36.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,3.6,4696.1,19.5,87.0
8183,42.0,,BRAZIL,POST_GRADUATE,COMMERCIAL,DATA,3.1,4038.4,26.5,92.0
8184,39.0,MASCULINO,MEXICO,,ENGINEERING,DATA,3.8,,22.8,88.0
8185,33.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,,,14.0,86.0
8186,,,BRAZIL,UNIVERSITARY,COMMERCIAL,PROGRAMACION,,1438.0,,100.0
8187,35.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.5,,17.6,89.0
8188,35.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.7,4613.9,19.0,96.0
8189,40.0,MASCULINO,ARGENTINA,,ENGINEERING,DATA,4.4,5315.7,,88.0
8190,,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,4.4,5388.2,1.4,83.0
8191,32.0,FEMENINO,,UNIVERSITARY,COMMERCIAL,,2.7,2952.0,,99.0
8192,37.0,MASCULINO,,UNIVERSITARY,,PROGRAMACION,3.2,4379.6,19.9,88.0
8193,37.0,FEMENINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,3.3,4505.9,21.2,98.0
8194,36.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,,4.0,4660.6,18.4,86.0
8195,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.6,4589.9,9.6,84.0
8196,29.0,MASCULINO,MEXICO,TERTIARY,ENGINEERING,DATA,,4075.8,7.4,86.0
8197,44.0,MASCULINO,ARGENTINA,,,PROGRAMACION,3.6,4545.3,28.4,103.0
8198,35.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.6,4612.2,17.5,88.0
8199,37.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,,3.3,4358.1,19.9,86.0
8200,36.0,,ARGENTINA,TERTIARY,COMMERCIAL,PROGRAMACION,3.6,4564.6,18.7,99.0
8201,33.0,,,UNIVERSITARY,ENGINEERING,DATA,,2030.4,15.4,89.0
8202,36.0,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,3.7,4609.1,21.5,97.0
8203,38.0,,ARGENTINA,,DEVELOPMENT,MARKETING,4.0,4819.1,22.0,90.0
8204,35.0,,,TERTIARY,,DATA,3.1,4118.2,16.1,102.0
8205,42.0,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,,,4681.2,28.3,94.0
8206,37.0,FEMENINO,ARGENTINA,UNIVERSITARY,,DATA,,,20.5,95.0
8207,39.0,MASCULINO,,UNIVERSITARY,COMMERCIAL,EJECUTIVO,3.7,,23.9,90.0
8208,44.0,,ARGENTINA,UNIVERSITARY,DEVELOPMENT,,3.5,4681.0,28.4,93.0
8209,28.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.9,4621.9,6.9,85.0
8210,36.0,MASCULINO,BRAZIL,POST_GRADUATE,ENGINEERING,DATA,,,20.0,90.0
8211,34.0,FEMENINO,BRAZIL,TERTIARY,DEVELOPMENT,PROGRAMACION,,4609.4,16.6,101.0
8212,39.0,MASCULINO,,UNIVERSITARY,,,,4650.6,,89.0
8213,34.0,MASCULINO,MEXICO,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,,3862.6,16.5,90.0
8215,37.0,MASCULINO,MEXICO,,,EJECUTIVO,3.6,4693.2,21.3,87.0
8216,28.0,MASCULINO,ARGENTINA,,ENGINEERING,DATA,3.0,3863.6,7.5,85.0
8217,27.0,MASCULINO,BRAZIL,TERTIARY,,PROGRAMACION,3.6,,6.6,89.0
8218,31.0,MASCULINO,ARGENTINA,POST_GRADUATE,COMMERCIAL,PROGRAMACION,3.5,4585.2,,84.0
8219,29.0,MASCULINO,MEXICO,TERTIARY,COMMERCIAL,DATA,3.3,4404.8,9.1,85.0
8220,37.0,MASCULINO,ARGENTINA,,,DATA,3.5,4628.5,22.3,89.0
8221,,MASCULINO,ARGENTINA,TERTIARY,COMMERCIAL,DATA,3.8,4633.2,11.4,89.0
8222,37.0,,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.4,4593.3,,89.0
8223,,MASCULINO,ARGENTINA,TERTIARY,DEVELOPMENT,PROGRAMACION,3.8,4638.5,,93.0
8224,36.0,,ARGENTINA,TERTIARY,ENGINEERING,,3.6,4592.2,19.8,89.0
8225,33.0,MASCULINO,,UNIVERSITARY,COMMERCIAL,MARKETING,,4479.3,15.8,86.0
8226,,MASCULINO,MEXICO,POST_GRADUATE,ENGINEERING,PROGRAMACION,4.0,4634.3,19.2,86.0
8227,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,3.5,4544.3,9.6,81.0
8228,34.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,EJECUTIVO,3.2,4214.1,16.9,87.0
8229,,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,DATA,3.2,4381.8,11.8,97.0
8230,31.0,MASCULINO,ARGENTINA,UNIVERSITARY,BUSINESS,DATA,4.2,4859.7,10.4,87.0
8231,35.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,2.9,3530.8,17.6,100.0
8232,32.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.4,4472.1,11.5,83.0
8233,35.0,MASCULINO,ARGENTINA,,ENGINEERING,EJECUTIVO,3.2,4356.9,17.2,88.0
8234,,MASCULINO,,UNIVERSITARY,COMMERCIAL,DATA,3.8,4683.3,15.1,87.0
8235,33.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,PROGRAMACION,4.1,4763.7,15.8,83.0
8236,29.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,EJECUTIVO,2.8,3233.5,7.8,84.0
8237,42.0,FEMENINO,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,3.3,4453.2,,100.0
8238,38.0,MASCULINO,MEXICO,TERTIARY,,MARKETING,3.6,4687.5,22.6,89.0
8239,28.0,MASCULINO,ARGENTINA,,BUSINESS,PROGRAMACION,3.3,4453.6,7.7,86.0
8240,38.0,FEMENINO,,UNIVERSITARY,,DATA,3.7,4619.0,23.6,99.0
8241,35.0,MASCULINO,ARGENTINA,POST_GRADUATE,,PROGRAMACION,,,,89.0
8242,38.0,MASCULINO,MEXICO,POST_GRADUATE,,DATA,3.3,4474.0,21.1,86.0
8243,40.0,MASCULINO,MEXICO,UNIVERSITARY,,MARKETING,3.3,4369.8,25.6,89.0
8244,33.0,MASCULINO,MEXICO,TERTIARY,COMMERCIAL,,3.6,,15.3,89.0
8245,29.0,MASCULINO,MEXICO,,ENGINEERING,DATA,3.3,,8.3,84.0
8246,34.0,FEMENINO,MEXICO,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.3,4472.6,17.0,95.0
8247,27.0,,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,3.2,4257.0,6.5,95.0
8248,27.0,,MEXICO,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.9,4691.9,6.0,82.0
8249,41.0,MASCULINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,,4534.6,24.7,91.0
8250,41.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,,4539.9,26.3,101.0
8251,37.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,4.8,,21.9,88.0
8252,40.0,MASCULINO,MEXICO,,DEVELOPMENT,DATA,3.4,4630.1,,90.0
8253,30.0,MASCULINO,ARGENTINA,POST_GRADUATE,,,3.5,4623.6,9.9,84.0
8254,35.0,MASCULINO,,UNIVERSITARY,ENGINEERING,DATA,3.9,4693.7,18.8,86.0
8255,34.0,MASCULINO,ARGENTINA,,DEVELOPMENT,PROGRAMACION,3.9,4664.2,16.1,86.0
8256,41.0,FEMENINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,DATA,3.2,4231.5,27.3,101.0
8257,33.0,MASCULINO,ARGENTINA,UNIVERSITARY,,PROGRAMACION,3.3,4448.2,15.5,86.0
8258,45.0,MASCULINO,,UNIVERSITARY,DEVELOPMENT,MARKETING,3.3,4498.8,,92.0
8259,36.0,MASCULINO,BRAZIL,TERTIARY,ENGINEERING,PROGRAMACION,4.2,4983.0,19.3,89.0
8260,28.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,,3.9,4661.3,7.0,86.0
8261,40.0,MASCULINO,MEXICO,UNIVERSITARY,COMMERCIAL,DATA,3.6,4642.0,25.7,91.0
8262,41.0,FEMENINO,BRAZIL,,COMMERCIAL,,3.0,,24.8,100.0
8263,26.0,MASCULINO,,UNIVERSITARY,DEVELOPMENT,DATA,3.9,4736.9,5.5,82.0
8264,47.0,MASCULINO,BRAZIL,UNIVERSITARY,DEVELOPMENT,DATA,3.0,3839.8,30.1,93.0
8265,30.0,FEMENINO,MEXICO,UNIVERSITARY,DEVELOPMENT,DATA,,4509.4,11.0,96.0
8266,33.0,,MEXICO,,,DATA,3.6,4699.2,,98.0
8267,27.0,MASCULINO,ARGENTINA,,ENGINEERING,DATA,3.8,4696.5,6.4,86.0
8268,33.0,MASCULINO,ARGENTINA,POST_GRADUATE,COMMERCIAL,PROGRAMACION,3.7,,15.3,84.0
8269,32.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,,4532.9,12.3,87.0
8270,31.0,MASCULINO,,POST_GRADUATE,DEVELOPMENT,DATA,,4637.0,,86.0
8271,,FEMENINO,BRAZIL,,COMMERCIAL,DATA,4.0,4773.3,13.4,96.0
8272,34.0,FEMENINO,ARGENTINA,POST_GRADUATE,ENGINEERING,PROGRAMACION,3.6,4630.8,16.5,97.0
8273,30.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.5,4565.7,,82.0
8274,29.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,EJECUTIVO,3.6,4705.1,7.7,86.0
8275,26.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,EJECUTIVO,3.3,,3.8,85.0
8276,40.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.0,3934.5,24.9,89.0
8277,31.0,MASCULINO,,UNIVERSITARY,DEVELOPMENT,DATA,3.8,4606.0,13.1,84.0
8278,32.0,MASCULINO,MEXICO,UNIVERSITARY,,,3.7,,,84.0
8279,34.0,MASCULINO,BRAZIL,,ENGINEERING,PROGRAMACION,3.7,4583.5,17.4,82.0
8280,40.0,MASCULINO,,,ENGINEERING,DATA,3.6,4536.6,25.7,88.0
8281,40.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,3.5,4563.6,24.8,90.0
8282,34.0,MASCULINO,ARGENTINA,,ENGINEERING,,3.4,4448.9,17.1,90.0
8283,37.0,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,DATA,3.3,4361.8,21.6,91.0
8284,35.0,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,3.7,4636.5,17.2,96.0
8285,,FEMENINO,ARGENTINA,,ENGINEERING,DATA,3.5,4518.9,9.8,95.0
8286,32.0,,BRAZIL,,COMMERCIAL,,3.9,4693.2,,96.0
8287,31.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,,2891.8,10.6,87.0
8288,34.0,FEMENINO,,,,DATA,4.1,,,96.0
8289,31.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,2.9,3498.3,,86.0
8290,38.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.8,,,89.0
8291,33.0,MASCULINO,ARGENTINA,UNIVERSITARY,,MARKETING,3.5,4685.4,,84.0
8292,41.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.7,4625.1,26.0,91.0
8293,29.0,FEMENINO,,UNIVERSITARY,DEVELOPMENT,EJECUTIVO,4.1,4906.8,9.7,95.0
8294,32.0,FEMENINO,,POST_GRADUATE,COMMERCIAL,DATA,2.8,3251.0,13.2,96.0
8295,33.0,MASCULINO,MEXICO,TERTIARY,ENGINEERING,PROGRAMACION,4.2,4892.4,14.5,86.0
8296,35.0,MASCULINO,ARGENTINA,,COMMERCIAL,,3.8,4709.8,16.9,89.0
8297,40.0,MASCULINO,MEXICO,UNIVERSITARY,,PROGRAMACION,3.3,,24.7,91.0
8298,31.0,MASCULINO,,UNIVERSITARY,COMMERCIAL,MARKETING,3.1,4154.8,13.3,84.0
8299,30.0,FEMENINO,ARGENTINA,POST_GRADUATE,,DATA,3.1,4134.7,,96.0
8300,31.0,FEMENINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,,4694.8,11.7,94.0
8301,37.0,MASCULINO,,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.1,4087.0,,91.0
8302,32.0,FEMENINO,ARGENTINA,,,,,3585.6,14.8,96.0
8303,37.0,MASCULINO,ARGENTINA,,ENGINEERING,PROGRAMACION,3.3,4445.4,20.8,86.0
8304,33.0,FEMENINO,BRAZIL,POST_GRADUATE,ENGINEERING,DATA,3.8,4704.7,,93.0
8305,,MASCULINO,,UNIVERSITARY,,DATA,,4181.4,9.5,83.0
8306,34.0,MASCULINO,MEXICO,UNIVERSITARY,ENGINEERING,DATA,3.7,4671.9,16.1,84.0
8307,34.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,PROGRAMACION,,4830.3,,87.0
8308,,MASCULINO,ARGENTINA,TERTIARY,COMMERCIAL,MARKETING,,4448.1,10.0,88.0
8309,30.0,MASCULINO,ARGENTINA,POST_GRADUATE,ENGINEERING,DATA,3.1,4166.3,10.6,82.0
8310,,MASCULINO,,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.9,,9.5,84.0
8311,,FEMENINO,,UNIVERSITARY,,PROGRAMACION,4.1,,18.0,96.0
8312,33.0,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,PROGRAMACION,3.1,4066.4,,100.0
8313,35.0,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.0,3871.8,18.0,89.0
8314,33.0,MASCULINO,,UNIVERSITARY,COMMERCIAL,,3.8,4681.9,16.1,84.0
8315,27.0,FEMENINO,ARGENTINA,UNIVERSITARY,,PROGRAMACION,3.5,4549.9,6.2,94.0
8316,27.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,,3.8,4610.2,5.1,84.0
8317,,MASCULINO,BRAZIL,,ENGINEERING,EJECUTIVO,3.1,4134.5,30.8,92.0
8318,23.0,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,,3.2,4392.5,,93.0
8319,,MASCULINO,MEXICO,,ENGINEERING,PROGRAMACION,3.2,4242.9,27.3,91.0
8320,30.0,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,,3.8,4650.0,10.1,97.0
8321,36.0,,,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,4.4,5447.5,19.7,89.0
8322,,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,EJECUTIVO,3.7,4576.3,19.9,88.0
8323,31.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,MARKETING,3.9,4758.7,,84.0
8324,38.0,MASCULINO,BRAZIL,TERTIARY,COMMERCIAL,,3.6,4726.5,24.1,93.0
8325,,MASCULINO,BRAZIL,UNIVERSITARY,COMMERCIAL,EJECUTIVO,3.8,4627.0,19.7,87.0
8326,35.0,FEMENINO,ARGENTINA,,,DATA,2.7,2913.2,,99.0
8327,41.0,MASCULINO,ARGENTINA,,,EJECUTIVO,3.6,4614.8,25.9,89.0
8328,36.0,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,EJECUTIVO,3.6,4726.4,18.5,86.0
8329,33.0,FEMENINO,ARGENTINA,POST_GRADUATE,ENGINEERING,PROGRAMACION,3.2,4327.1,14.0,94.0
8330,29.0,,,UNIVERSITARY,,DATA,3.7,4621.9,9.5,85.0
8331,42.0,MASCULINO,,UNIVERSITARY,DEVELOPMENT,DATA,4.2,,27.4,94.0
8332,,MASCULINO,ARGENTINA,UNIVERSITARY,ENGINEERING,DATA,3.8,4562.8,22.4,87.0
8333,,MASCULINO,BRAZIL,UNIVERSITARY,COMMERCIAL,MARKETING,3.0,,11.5,83.0
8334,35.0,FEMENINO,,,DEVELOPMENT,DATA,3.3,4486.2,16.9,96.0
8335,33.0,MASCULINO,ARGENTINA,POST_GRADUATE,COMMERCIAL,PROGRAMACION,2.9,3562.6,16.1,88.0
8336,37.0,MASCULINO,,,ENGINEERING,EJECUTIVO,3.6,4650.9,21.1,88.0
8337,42.0,MASCULINO,MEXICO,UNIVERSITARY,MARKETING,DATA,3.4,4489.7,27.5,97.0
8338,37.0,MASCULINO,ARGENTINA,POST_GRADUATE,,DATA,4.1,,20.4,88.0
8339,32.0,FEMENINO,BRAZIL,POST_GRADUATE,DEVELOPMENT,DATA,4.3,5211.6,,97.0
8340,36.0,MASCULINO,ARGENTINA,,ENGINEERING,PROGRAMACION,3.5,4675.1,19.8,87.0
8341,35.0,MASCULINO,MEXICO,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.9,4678.3,17.2,88.0
8342,24.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,3.1,4067.2,1.0,86.0
8343,,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,DATA,3.3,4430.6,8.3,94.0
8344,,FEMENINO,BRAZIL,UNIVERSITARY,COMMERCIAL,DATA,4.3,5123.6,16.9,94.0
8345,35.0,MASCULINO,ARGENTINA,,DEVELOPMENT,PROGRAMACION,3.8,4727.6,17.0,89.0
8346,27.0,MASCULINO,ARGENTINA,UNIVERSITARY,,PROGRAMACION,3.1,,5.1,86.0
8347,33.0,MASCULINO,ARGENTINA,POST_GRADUATE,DEVELOPMENT,DATA,4.3,5057.0,15.1,85.0
8348,33.0,FEMENINO,,UNIVERSITARY,COMMERCIAL,DATA,,,14.8,96.0
8349,29.0,MASCULINO,ARGENTINA,UNIVERSITARY,,DATA,3.3,4523.4,9.4,84.0
8350,,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.8,4588.8,28.5,93.0
8351,30.0,MASCULINO,MEXICO,UNIVERSITARY,ENGINEERING,,,4497.9,10.1,81.0
8352,,MASCULINO,BRAZIL,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.4,4598.5,15.0,86.0
8353,,MASCULINO,ARGENTINA,,ENGINEERING,DATA,3.0,3855.8,15.7,84.0
8354,,,ARGENTINA,UNIVERSITARY,DEVELOPMENT,PROGRAMACION,2.6,2533.3,20.0,92.0
8355,27.0,FEMENINO,MEXICO,TERTIARY,MARKETING,PROGRAMACION,3.1,4202.0,6.3,101.0
8356,30.0,MASCULINO,ARGENTINA,TERTIARY,ENGINEERING,,3.4,,9.9,88.0
8357,35.0,MASCULINO,ARGENTINA,UNIVERSITARY,DEVELOPMENT,EJECUTIVO,3.8,,17.8,88.0
8358,30.0,FEMENINO,BRAZIL,UNIVERSITARY,ENGINEERING,,3.3,4391.4,8.9,92.0
8359,26.0,MASCULINO,ARGENTINA,TERTIARY,DEVELOPMENT,PROGRAMACION,3.6,4598.9,4.0,88.0
8360,35.0,MASCULINO,ARGENTINA,TERTIARY,COMMERCIAL,DATA,,,19.5,90.0
8361,32.0,MASCULINO,ARGENTINA,TERTIARY,BUSINESS,DATA,3.9,4605.5,14.1,97.0
8362,35.0,FEMENINO,ARGENTINA,TERTIARY,ENGINEERING,EJECUTIVO,3.5,4507.4,18.4,97.0
8363,31.0,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,DATA,3.4,4484.3,11.0,84.0
8364,32.0,FEMENINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.5,4548.1,12.0,96.0
8365,38.0,,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,,,24.1,102.0
8366,36.0,FEMENINO,,UNIVERSITARY,DEVELOPMENT,DATA,2.6,2409.4,20.0,100.0
8367,36.0,FEMENINO,MEXICO,TERTIARY,,PROGRAMACION,3.1,4173.7,20.9,98.0
8368,31.0,,ARGENTINA,,DEVELOPMENT,DATA,3.7,4617.0,12.8,92.0
8369,41.0,FEMENINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,DATA,3.4,4593.9,25.9,103.0
8370,,MASCULINO,BRAZIL,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.5,4599.5,19.2,88.0
8371,,MASCULINO,ARGENTINA,TERTIARY,,PROGRAMACION,,4621.5,19.1,91.0
8372,,MASCULINO,ARGENTINA,UNIVERSITARY,COMMERCIAL,PROGRAMACION,3.5,4511.7,19.5,86.0
8373,36.0,FEMENINO,BRAZIL,TERTIARY,ENGINEERING,EJECUTIVO,4.0,,19.3,97.0
8374,27.0,MASCULINO,BRAZIL,UNIVERSITARY,COMMERCIAL,DATA,3.4,4617.1,,85.0
8375,31.0,MASCULINO,ARGENTINA,TERTIARY,COMMERCIAL,,4.1,,12.0,86.0
8376,25.0,FEMENINO,ARGENTINA,TERTIARY,COMMERCIAL,DATA,,4600.3,4.9,93.0
8377,27.0,,MEXICO,UNIVERSITARY,,PROGRAMACION,3.9,4609.3,5.6,84.0
8378,,FEMENINO,ARGENTINA,TERTIARY,COMMERCIAL,PROGRAMACION,3.8,,,99.0
8379,32.0,MASCULINO,ARGENTINA,TERTIARY,COMMERCIAL,PROGRAMACION,3.4,4578.5,14.7,87.0
8380,31.0,FEMENINO,MEXICO,UNIVERSITARY,ENGINEERING,PROGRAMACION,3.2,4373.0,11.1,95.0
8381,34.0,MASCULINO,,TERTIARY,COMMERCIAL,PROGRAMACION,3.7,4712.4,,87.0
8382,43.0,MASCULINO,ARGENTINA,POST_GRADUATE,COMMERCIAL,MARKETING,4.2,4852.4,29.3,90.0
8383,41.0,,ARGENTINA,TERTIARY,ENGINEERING,DATA,2.9,3574.5,24.8,104.0
8384,36.0,FEMENINO,MEXICO,UNIVERSITARY,DEVELOPMENT,MARKETING,3.8,4685.3,19.0,100.0
8385,42.0,MASCULINO,ARGENTINA,UNIVERSITARY,,PROGRAMACION,2.9,3575.6,26.4,92.0
